"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"14/03/2008","UNIL","2.20","2.11","2.20","2.20","0.00","2.20","0","2.20","","0.00",""
"13/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","3,300.00",""
"13/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"13/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"13/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"13/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","0.71","0.00",""
"13/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","","0.15","0.00",""
"13/03/2008","BOPP","0.53","0.44","0.52","0.52","0.00","0.53","0.01","0.52","","2,100.00",""
"13/03/2008","CAL","0.51","0.44","0.70","0.70","0.00","0.70","0","","0.70","100.00",""
"13/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","0.04","0.00",""
"13/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"13/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"13/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"13/03/2008","EBG","2.53","2.00","2.53","2.53","0.00","2.53","0","2.53","","200.00",""
"13/03/2008","EIC","1.78","1.30","1.78","1.78","0.00","1.78","0","1.78","","0.00",""
"13/03/2008","ETI","1.32","1.29","1.32","1.32","0.00","1.32","0","1.32","","0.00",""
"13/03/2008","FML","2.78","2.39","2.77","2.77","0.00","2.78","0.01","2.78","","300.00",""
"13/03/2008","GCB","1.19","1.00","1.18","1.18","0.00","1.19","0.01","1.18","","2,200.00",""
"13/03/2008","GGBL","1.43","1.23","1.42","1.42","0.00","1.43","0.01","1.42","","1,500.00",""
"13/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","","0.28","0.00",""
"13/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","","","0.00",""
"13/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"13/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.54","1,700.00",""
"13/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","","0.00",""
"13/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","","0.00",""
"13/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"13/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","","0.00",""
"13/03/2008","SCB","26.67","26.00","26.67","26.67","0.00","26.67","0","26.67","","0.00",""
"13/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"13/03/2008","SG-SSB","1.41","1.25","1.40","1.40","0.00","1.41","0.01","1.40","","1,000.00",""
"13/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","0.40","100.00",""
"13/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"13/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"13/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"13/03/2008","TOTAL","5.54","5.49","5.54","5.54","0.00","5.54","0","5.54","","0.00",""
"13/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"13/03/2008","UNIL","2.20","2.11","2.20","2.20","0.00","2.20","0","2.20","","0.00",""
"12/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"12/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"12/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","","0.00",""
"12/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"12/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","0.71","0.00",""
"12/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","","0.15","6,500.00",""
"12/03/2008","BOPP","0.52","0.44","0.52","0.52","0.00","0.52","0","0.52","","22,900.00",""
"12/03/2008","CAL","0.51","0.44","0.70","0.70","0.00","0.70","0","","0.70","5,400.00",""
"12/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","","0.00",""
"12/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"12/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","0.17","0.00",""
"12/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"12/03/2008","EBG","2.53","2.00","2.52","2.52","0.00","2.53","0.01","2.52","","1,100.00",""
"12/03/2008","EIC","1.78","1.30","1.78","1.78","0.00","1.78","0","1.78","","0.00",""
"12/03/2008","ETI","1.32","1.29","1.32","1.32","0.00","1.32","0","1.32","","0.00",""
"12/03/2008","FML","2.77","2.39","2.77","2.77","0.00","2.77","0","2.77","","0.00",""
"12/03/2008","GCB","1.18","1.00","1.18","1.18","0.00","1.18","0","1.18","","387,300.00",""
"12/03/2008","GGBL","1.42","1.23","1.41","1.41","0.00","1.42","0.01","1.42","","500.00",""
"12/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","","0.28","4,000.00",""
"12/03/2008","GSR","3.10","","3.10","3.10","0.00","3.10","0","3.10","","0.00",""
"12/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"12/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","","0.54","900.00",""
"12/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","","0.00",""
"12/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"12/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"12/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","","0.00",""
"12/03/2008","SCB","26.67","26.00","26.67","26.67","0.00","26.67","0","26.68","","0.00",""
"12/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"12/03/2008","SG-SSB","1.40","1.25","1.40","1.40","0.00","1.40","0","1.40","","400.00",""
"12/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","0.40","2,500.00",""
"12/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"12/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"12/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"12/03/2008","TOTAL","5.54","5.49","5.54","5.54","0.00","5.54","0","5.54","","0.00",""
"12/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"12/03/2008","UNIL","2.20","2.11","2.19","2.19","0.00","2.20","0.01","2.19","","200.00",""
"11/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"11/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"11/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","0.00","0.00",""
"11/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"11/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","0.00","0.70","0.00",""
"11/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","0.00","0.15","2,500.00",""
"11/03/2008","BOPP","0.52","0.44","0.51","0.51","0.00","0.52","0.01","0.51","0.00","4,100.00",""
"11/03/2008","CAL","0.51","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","900.00",""
"11/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"11/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"11/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","","0.00",""
"11/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","6,400.00",""
"11/03/2008","EBG","2.52","2.00","2.49","2.49","0.00","2.52","0.03","2.50","0.00","1,900.00",""
"11/03/2008","EIC","1.78","1.30","1.77","1.77","0.00","1.78","0.01","1.78","0.00","800.00",""
"11/03/2008","ETI","1.32","1.29","1.30","1.30","0.00","1.32","0.02","1.30","0.00","8,800.00",""
"11/03/2008","FML","2.77","2.39","2.77","2.77","0.00","2.77","0","2.77","0.00","0.00",""
"11/03/2008","GCB","1.18","1.00","1.16","1.16","0.00","1.18","0.02","1.17","0.00","11,000.00",""
"11/03/2008","GGBL","1.41","1.23","1.39","1.39","0.00","1.41","0.02","1.40","0.00","1,000.00",""
"11/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","0.00","0.28","17,600.00",""
"11/03/2008","GSR","3.10","0.00","3.10","3.10","0.00","3.10","0","3.10","0.00","0.00",""
"11/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"11/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","0.00","0.54","2,300.00",""
"11/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"11/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","0.00","0.24","0.00",""
"11/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"11/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","0.00","0.00",""
"11/03/2008","SCB","26.67","26.00","26.66","26.66","0.00","26.67","0.01","26.67","0.00","300.00",""
"11/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"11/03/2008","SG-SSB","1.40","1.25","1.39","1.39","0.00","1.40","0.01","1.39","0.00","6,000.00",""
"11/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","0.00","0.40","3,400.00",""
"11/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"11/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","0.00","0.00",""
"11/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"11/03/2008","TOTAL","5.54","5.49","5.54","5.54","0.00","5.54","0","5.54","0.00","0.00",""
"11/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"11/03/2008","UNIL","2.19","2.11","2.18","2.18","0.00","2.19","0.01","2.18","0.00","500.00",""
"10/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"10/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"10/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","0.00","0.00",""
"10/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"10/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"10/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","0.00","0.15","0.00",""
"10/03/2008","BOPP","0.51","0.44","0.50","0.50","0.00","0.51","0.01","0.51","0.00","200.00",""
"10/03/2008","CAL","0.51","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","701,300.00",""
"10/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"10/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"10/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","0.00","0.17","0.00",""
"10/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"10/03/2008","EBG","2.49","2.00","2.48","2.48","0.00","2.49","0.01","2.48","0.00","800.00",""
"10/03/2008","EIC","1.77","1.30","1.77","1.77","0.00","1.77","0","1.77","0.00","4,500.00",""
"10/03/2008","ETI","1.30","1.29","1.30","1.30","0.00","1.30","0","1.30","0.00","0.00",""
"10/03/2008","FML","2.77","2.39","2.76","2.76","0.00","2.77","0.01","2.77","0.00","1,100.00",""
"10/03/2008","GCB","1.16","1.00","1.16","1.16","0.00","1.16","0","1.16","0.00","1,124,200.00",""
"10/03/2008","GGBL","1.39","1.23","1.39","1.39","0.00","1.39","0","1.39","0.00","0.00",""
"10/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","0.00","0.28","1,400.00",""
"10/03/2008","GSR","3.10","0.00","3.10","3.10","0.00","3.10","0","","","0.00",""
"10/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"10/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","0.00","0.54","0.00",""
"10/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","10,000.00",""
"10/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","0.00","0.24","0.00",""
"10/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"10/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","0.00","0.00",""
"10/03/2008","SCB","26.66","26.00","26.66","26.66","0.00","26.66","0","26.66","0.00","0.00",""
"10/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"10/03/2008","SG-SSB","1.39","1.25","1.38","1.38","0.00","1.39","0.01","1.39","0.00","500.00",""
"10/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","","","924,900.00",""
"10/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"10/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"10/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"10/03/2008","TOTAL","5.54","5.49","5.54","5.54","0.00","5.54","0","5.54","0.00","0.00",""
"10/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"10/03/2008","UNIL","2.18","2.11","2.18","2.18","0.00","2.18","0","2.18","0.00","0.00",""
"07/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"07/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"07/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","100.00",""
"07/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"07/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"07/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","0.00","0.15","6,500.00",""
"07/03/2008","BOPP","0.50","0.44","0.50","0.50","0.00","0.50","0","0.50","0.00","600.00",""
"07/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","2,200.00",""
"07/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"07/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"07/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","0.00","0.17","0.00",""
"07/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"07/03/2008","EBG","2.48","2.00","2.47","2.47","0.00","2.48","0.01","2.47","0.00","700.00",""
"07/03/2008","EIC","1.77","1.30","1.75","1.75","0.00","1.77","0.02","1.75","0.00","3,000.00",""
"07/03/2008","ETI","1.30","1.29","1.29","1.29","0.00","1.30","0.015","1.30","0.00","800.00",""
"07/03/2008","FML","2.76","2.39","2.76","2.76","0.00","2.76","0","2.76","0.00","0.00",""
"07/03/2008","GCB","1.16","1.00","1.16","1.16","0.00","1.16","0","1.20","0.00","2,060,700.00",""
"07/03/2008","GGBL","1.39","1.23","1.38","1.38","0.00","1.39","0.01","1.39","0.00","2,700.00",""
"07/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","0.00","0.28","4,000.00",""
"07/03/2008","GSR","3.10","0.00","3.10","3.10","0.00","3.10","0","3.10","0.00","0.00",""
"07/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"07/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","0.00","0.54","0.00",""
"07/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","0.00",""
"07/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","0.00","0.24","0.00",""
"07/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"07/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","0.00","300.00",""
"07/03/2008","SCB","26.66","26.00","26.65","26.65","0.00","26.66","0.01","26.65","0.00","600.00",""
"07/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"07/03/2008","SG-SSB","1.38","1.25","1.37","1.37","0.00","1.38","0.01","1.37","0.00","2,900.00",""
"07/03/2008","SIC","0.44","0.33","0.40","0.40","0.00","0.40","0","0.00","0.40","1,400.00",""
"07/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"07/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"07/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","0.00","1.33","0.00",""
"07/03/2008","TOTAL","5.54","5.49","5.53","5.53","0.00","5.54","0.01","5.54","0.00","1,000.00",""
"07/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"07/03/2008","UNIL","2.18","2.11","2.18","2.18","0.00","2.18","0","2.18","0.00","0.00",""
"05/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"05/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"05/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"05/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"05/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"05/03/2008","AYRTN","0.15","0.10","0.15","0.15","0.00","0.15","0","0.00","0.15","8,100.00",""
"05/03/2008","BOPP","0.50","0.44","0.50","0.50","0.00","0.50","0","0.50","0.00","0.00",""
"05/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","900.00",""
"05/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","","","0.00",""
"05/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"05/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","","","0.00",""
"05/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","1,100.00",""
"05/03/2008","EBG","2.47","2.00","2.47","2.47","0.00","2.47","0","2.47","0.00","300.00",""
"05/03/2008","EIC","1.75","1.30","1.71","1.71","0.00","1.75","0.04","1.75","0.00","4,300.00",""
"05/03/2008","ETI","1.29","1.29","1.29","1.29","0.00","1.29","0","1.29","0.00","0.00",""
"05/03/2008","FML","2.76","2.39","2.75","2.75","0.00","2.76","0.01","2.76","0.00","100.00",""
"05/03/2008","GCB","1.16","1.00","1.16","1.16","0.00","1.16","0","1.16","0.00","0.00",""
"05/03/2008","GGBL","1.38","1.23","1.37","1.37","0.00","1.38","0.01","1.37","0.00","4,300.00",""
"05/03/2008","GOIL","0.31","0.28","0.28","0.28","0.00","0.28","0","0.00","0.28","100.00",""
"05/03/2008","GSR","3.10","0.00","3.10","3.10","0.00","3.10","0","3.10","0.00","0.00",""
"05/03/2008","GWEB","0.06","0.06","0.06","0.06","0.00","0.06","0","","","0.00",""
"05/03/2008","HFC","0.54","0.54","0.54","0.54","0.00","0.54","0","0.00","0.54","10,000.00",""
"05/03/2008","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","0.00","0.21","61,000.00",""
"05/03/2008","PBC","0.24","0.24","0.24","0.24","0.00","0.24","0","0.00","0.24","0.00",""
"05/03/2008","PKL","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"05/03/2008","PZC","0.84","0.83","0.84","0.84","0.00","0.84","0","0.84","0.00","0.00",""
"05/03/2008","SCB","26.65","26.00","26.65","26.65","0.00","26.65","0","26.65","0.00","0.00",""
"05/03/2008","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"05/03/2008","SG-SSB","1.37","1.25","1.37","1.37","0.00","1.37","0","1.37","0.00","400.00",""
"05/03/2008","SIC","0.44","0.33","0.42","0.42","0.00","0.40","-0.02","0.00","0.40","500,100.00",""
"05/03/2008","SPL","0.06","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"05/03/2008","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"05/03/2008","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"05/03/2008","TOTAL","5.53","5.49","5.53","5.53","0.00","5.53","0","5.53","0.00","100.00",""
"05/03/2008","TRANSOL","0.12","0.12","0.12","0.12","0.00","0.12","0","0.00","0.12","0.00",""
"05/03/2008","UNIL","2.18","2.11","2.17","2.17","0.00","2.18","0.01","2.17","0.00","500.00",""
"04/03/2008","AADS","0.35","0.35","0.35","0.35","0.00","0.35","0","","","0.00",""
"04/03/2008","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"04/03/2008","ACI","0.03","0.03","0.03","0.03","0.00","0.03","0","0.03","0.00","0.00",""
"04/03/2008","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"04/03/2008","ALW","0.71","0.71","0.71","0.71","0.00","0.71","0","","","0.00",""
"04/03/2008","AYRTN","0.15","0.10","0.14","0.14","0.00","0.15","0.01","0.14","0.00","44,800.00",""
"04/03/2008","BOPP","0.50","0.44","0.50","0.50","0.00","0.50","0","0.50","0.00","0.00",""
"04/03/2008","CAL","0.70","0.44","0.70","0.70","0.00","0.70","0","0.00","0.70","12,400.00",""
"04/03/2008","CFAO","0.04","0.04","0.04","0.04","0.00","0.04","0","0.00","0.04","0.00",""
"04/03/2008","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","0.00","0.08","0.00",""
"04/03/2008","CMLT","0.17","0.17","0.17","0.17","0.00","0.17","0","0.00","0.17","0.00",""
"04/03/2008","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","0.00","0.05","0.00",""
"04/03/2008","EBG","2.47","2.00","2.47","2.47","0.00","2.47","0","2.47","0.00","200.00",""
